country_name,country_code,pop_total,pop_density,GDP,basic_water,safe_water,basic_san,safe_san,C1_School closing_1,C1_School closing_2,C1_School closing_3,C2_Workplace closing_1,C2_Workplace closing_2,C2_Workplace closing_3,C3_Cancel public events_1,C3_Cancel public events_2,C4_Restrictions on gatherings_1,C4_Restrictions on gatherings_2,C4_Restrictions on gatherings_3,C4_Restrictions on gatherings_4,C5_Close public transport_1,C5_Close public transport_2,C6_Stay at home requirements_1,C6_Stay at home requirements_2,C6_Stay at home requirements_3,C7_Restrictions on internal movement_1,C7_Restrictions on internal movement_2,C8_International travel controls_1,C8_International travel controls_2,C8_International travel controls_3,C8_International travel controls_4,E1_Income support_1,E1_Income support_2,E2_Debt/contract relief_1,E2_Debt/contract relief_2,H1_Public information campaigns_1,H1_Public information campaigns_2,H2_Testing policy_1,H2_Testing policy_2,H2_Testing policy_3,H3_Contact tracing_1,H3_Contact tracing_2,H6_Facial Coverings_1,H6_Facial Coverings_2,H6_Facial Coverings_3,H6_Facial Coverings_4,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,pct_fever_weighted,pct_cough_weighted,pct_difficulty_breathing_weighted,pct_fatigue_weighted,pct_stuffy_runny_nose_weighted,pct_aches_muscle_pain_weighted,pct_sore_throat_weighted,pct_chest_pain_weighted,pct_nausea_weighted,pct_anosmia_ageusia_weighted,pct_eye_pain_weighted,pct_headache_weighted,pct_chills_weighted,pct_cmnty_sick_weighted,pct_ever_tested_weighted,pct_tested_recently_weighted,pct_worked_outside_home_weighted,pct_grocery_outside_home_weighted,pct_ate_outside_home_weighted,pct_spent_time_with_non_hh_weighted,pct_attended_public_event_weighted,pct_used_public_transit_weighted,pct_direct_contact_with_non_hh_weighted,pct__all_time_weighted,pct_wear_mask_most_time_weighted,pct_wear_mask_half_time_weighted,pct_wear_mask_some_time_weighted,pct_wear_mask_none_time_weighted,pct_no_public_weighted,driving,walking,transit,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,prev_cases,total_cases,new_cases_percentages
"Tanzania, United Republic of",TZA,58005463,63.5790788,2770.681172,56.72645032,,29.91343902,25.37887822,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,38.39,44.79,0,10.65666667,21.38,2.446666667,14.79,15.75666667,17.37333333,11.09,10.23666667,3.36,7.306666667,11.17,26.98666667,6.78,21.45,11.27333333,2.126666667,53.40333333,60.45666667,39.09666667,49.45666667,18.87333333,38.89,36.35,34.99666667,26.26666667,9.843333333,5.246666667,7.003333333,7.853333333,,,,-24,-7.666666667,-14.66666667,-19,-20.66666667,9,509,509,0
Philippines,PHL,108116615,357.6883053,9277.374369,93.56837604,46.6540191,76.53350207,51.64014012,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,96.3,75.6,86.11,12.5,0.756666667,7.766666667,2.606666667,7.91,9.69,16.20333333,3.82,3.62,2.473333333,1.19,6.69,13.82333333,1.153333333,6.343333333,2.303333333,0.446666667,20.48666667,40.55666667,7.69,17.25666667,4.12,6.76,17.34333333,64.92666667,9.463333333,2.013333333,0.813333333,0.286666667,16.11333333,25.00333333,26.78,20.95,-78.66666667,-46,-53,-77,-64.33333333,33.33333333,11350,11876,1
Oman,OMN,4974986,15.6041454,29052.4974,91.93807842,90.27503841,99.99999868,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,87.96,80.95,84.03,62.5,2.566666667,6.343333333,3.943333333,11.02333333,9.266666667,11.98333333,3.723333333,4.786666667,2.396666667,2.533333333,8.363333333,11.52333333,0.566666667,7.646666667,8.53,1.446666667,26.76666667,42.97666667,18.08,28.61666667,2.006666667,1.926666667,25.04,25.49,16.40333333,9.926666667,4.29,14.66666667,20.67666667,,,,-53.33333333,-38.33333333,-46.33333333,-65.66666667,-39.66666667,21.33333333,3574,4019,3
Croatia,HRV,4067500,73.04937455,29973.42609,99.58666656,89.95941127,96.53844584,58.49694085,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,89.81,82.14,81.25,87.5,2.2,11.77,4.366666667,23.47333333,16.20333333,12.83666667,2.926666667,2.27,2.59,1.24,4.836666667,14.11333333,0,4.516666667,1.706666667,0.163333333,14.69666667,59.71666667,11.54666667,43.10666667,4.666666667,1.713333333,36.2,9.513333333,17.1,11.85333333,17.75,31.99666667,6.863333333,46.30666667,43.32333333,,-69.66666667,-57.66666667,1.666666667,-60.66666667,-51.33333333,14,2076,2088,0
Romania,ROU,19356544,84.63380129,32297.30337,100,81.9158095,84.30992434,76.54068847,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,57.41,57.74,52.78,87.5,0.426666667,7.39,3.646666667,20.24666667,11.12,7.743333333,3.543333333,2.736666667,2.753333333,1.096666667,4.556666667,12.25333333,1.58,2.153333333,6.083333333,0.623333333,45.32333333,75.94666667,22.34666667,55.27333333,7.196666667,19.27666667,52.36666667,70.12,11.50666667,4.176666667,2.013333333,1.343333333,5.503333333,92.00666667,86.12333333,,-20.33333333,-1,-22.33333333,-22,-22.33333333,5,19517,19907,1
"Moldova, Republic of",MDA,2657637,94.01888041,13574.05143,89.05565265,72.8779121,76.30819923,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,57.41,57.74,61.11,37.5,3.516666667,10.04333333,4.603333333,23.35666667,14.49333333,11.35666667,7.456666667,2.82,3.903333333,3.376666667,6.846666667,15.44,3.01,19.07,14.89,5.26,42.83,67.95,24.19333333,51.33333333,19.47333333,31.97,51.20333333,46.49,21.38333333,8.903333333,4.246666667,1.896666667,6.87,,,,1,5.333333333,28,-9,-38,2,34358,35546,3
Angola,AGO,31825295,24.71305206,6929.678158,55.84290487,,49.87697876,,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75.93,62.5,68.75,25,4.2,8.133333333,4.69,18.51666667,13.86333333,15.15666667,6.826666667,5.63,7.796666667,3.66,9.84,17.27666667,4.46,7.71,7.956666667,4.566666667,33.02,49.67333333,23.94666667,48.06,16.77,23.83,47.35666667,55.99,22.81,3.446666667,1.546666667,0.97,6.316666667,,,,-12,5.333333333,-9.333333333,-37.33333333,0,10.33333333,197,244,0
Chile,CHL,18952038,25.18944607,25154.99282,99.8327912,98.63916973,100.0000014,77.46482309,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,86.57,81.85,82.99,75,1.636666667,11.7,4.143333333,11.53666667,19.76,15.79333333,10.45333333,5.423333333,5.6,3.246666667,11.44666667,25.66333333,4.953333333,15.60333333,14.87666667,4.753333333,24.97666667,51.94333333,3.373333333,30.98666667,2.11,16.52666667,37.79,75.05666667,4.146666667,0.373333333,0.996666667,0.1,12.56,47.78,39.8,,-65,-43.33333333,-68.66666667,-63,-36.66666667,24.33333333,326539,330930,3
Belgium,BEL,11484055,377.3795905,54545.15088,100.0000033,99.52318898,99.4860602,97.10018224,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,61.11,65.48,65.97,62.5,0.383333333,11.20333333,5.01,26.76666667,19.26,15.88666667,7.71,3.543333333,3.59,1.323333333,3.933333333,14.64666667,2.456666667,4.72,18.41333333,5.456666667,26.93333333,56.67333333,33.88,50.86666667,4.796666667,9.77,40.76333333,58.00666667,26.32666667,5.546666667,1.69,0.266666667,3.053333333,131.16,125.45,87.41,-5.333333333,-5.333333333,106.6666667,-29.66666667,-30,7.333333333,70583,71525,3
"Korea, Republic of (South Korea)",KOR,51709098,529.3585013,43028.89635,99.787655,98.21386113,100,99.90430877,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,54.17,56.25,57.29,50,1.43,7.986666667,0.986666667,29.65666667,11.29,9.82,3.693333333,2.333333333,3.286666667,0.426666667,5.76,10.55666667,1.296666667,3.003333333,7.916666667,1.583333333,56.37,59.14666667,55.71,39.77666667,17.09666667,30.46,40.89,71.7,12.60333333,2.13,1.263333333,0.526666667,2.43,,,,-2.666666667,8,48.66666667,-3.333333333,0.333333333,1,13091,13244,0
Slovakia,SVK,5454073,113.2855865,34177.95276,99.78773411,99.78773411,97.93813039,82.51972016,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,37.96,54.17,48.61,87.5,0.586666667,8.126666667,3.886666667,26.69,16.56333333,6.96,5.793333333,3.696666667,0.996666667,1.2,8.006666667,15.95666667,1.043333333,2.473333333,7.423333333,1.533333333,29.35666667,78.19,47.69333333,64.94,17.67666667,26.27333333,66.60333333,30.91333333,31.3,17.56,9.073333333,4.853333333,2.13,156.9866667,141.7266667,102.4833333,-6,2.333333333,106.3333333,-15,-17.33333333,1,1798,1870,1
Hungary,HUN,9769949,107.9814868,33978.95509,99.99999749,89.57276198,97.99087339,95.67874783,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,52.78,58.63,53.82,87.5,0.45,9.213333333,3.11,30.08,13.08333333,12.72333333,4.593333333,2.416666667,3.513333333,1.306666667,5.656666667,15.83,1.69,1.656666667,6.696666667,0.406666667,49.37666667,73.51,39.3,72.08,16.95,22.89333333,69.8,48.68666667,25.87666667,9.056666667,5.676666667,2.973333333,3.74,143.7633333,90.33,,-1,1.333333333,70.66666667,-19,-25.66666667,4,4107,4123,0
Morocco,MAR,36471769,80.72851893,7826.167677,86.77851266,70.26643983,88.50364407,38.75015085,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,93.52,82.74,84.03,75,2.346666667,4.513333333,4.43,26.24333333,9.97,13.72333333,4.58,4.123333333,3.046666667,2.436666667,8.513333333,15.95333333,2.01,4.343333333,3.91,0.943333333,23.16,56.58333333,4.903333333,21.87,2.083333333,7.05,24.51666667,50.03333333,11.4,4.113333333,3.38,1.89,21.34,22.81333333,18.76666667,,-77.66666667,-50.66666667,-65.66666667,-69.33333333,-51.66666667,23.33333333,7211,7406,1
Malaysia,MYS,31949777,95.96282149,29525.57736,96.69593891,93.32927846,99.57203616,88.63391199,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,57.41,65.48,63.89,75,1.563333333,8.33,1.866666667,11.46666667,9.31,10.69,5.436666667,2.62,1.983333333,1.493333333,2.6,9.226666667,3.63,8.213333333,10.49,3.71,38.84333333,52.04666667,49.6,33.40666667,15.13333333,6.096666667,25.54,62.44,18.53,4.18,0.983333333,0.43,4.336666667,113.0566667,74.41,,-20,-0.333333333,-9.666666667,-30.33333333,-14.33333333,6.666666667,9094,9114,0
Nepal,NPL,28608710,195.9391071,3558.399828,88.81224952,27.24335289,62.05359545,,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,78.7,68.05333333,71.06666667,50,1.983333333,9.173333333,3.2,10.43333333,8.626666667,13.88666667,7.613333333,3.363333333,3.12,1.9,9.753333333,16.43,2.06,7.853333333,7.643333333,2.936666667,39.63333333,53.39,25.07,29.17,15.14333333,8.766666667,27.74,41.01666667,27.14333333,5.963333333,2.093333333,1.31,11.33666667,,,,-25,-11,-18.33333333,-27,-24.33333333,10,18613,19063,1
Panama,PAN,4246439,56.18607748,32762.49475,96.38241895,,83.31545897,,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,83.33,77.98,80.56,62.5,2.43,8.913333333,2.456666667,8.51,15.06333333,11.65333333,9.08,2.986666667,5.526666667,1.763333333,7.46,19.30333333,3.916666667,8.943333333,4.776666667,1.273333333,29.4,58.45666667,5.84,29.80666667,2.733333333,17.09333333,32.70333333,71.01,6.173333333,1.206666667,1.473333333,0.866666667,14.19,,,,-62.33333333,-39.33333333,-52.33333333,-62.66666667,-52.33333333,31.33333333,16854,17889,3
Switzerland,CHE,8574832,215.4653505,70989.25813,100.0000029,95.45540815,99.89037352,99.53931048,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,44.91,52.08,54.51,37.5,0.783333333,6.906666667,3.873333333,27.03333333,13.27333333,13.74,6.06,2.67,3.81,0.976666667,3.963333333,14.29,1.503333333,4.946666667,13.93,1.933333333,38.38666667,63.13,54.47333333,62.71666667,15.12666667,27.91333333,59.66333333,14.36333333,22.99333333,25.65,13.66666667,15.94,1.88,148.5233333,141.2,103.8433333,-7.666666667,0.333333333,85.33333333,-13.33333333,-22.66666667,4,38031,38352,2
"Palestinian Territory, Occupied",PSE,4685306,758.9845515,5795.231559,96.82689624,,96.93900691,61.2431592,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,85.80666667,68.25333333,71.29666667,50,2.246666667,8.01,7.726666667,28.48333333,16.57666667,17.88333333,9.936666667,8.66,7.503333333,4.853333333,13.24666667,25.71666667,3.996666667,10.25333333,6.006666667,0.293333333,26.71666667,63.56333333,33.31,58.02333333,26.83666667,29.76666667,67.37666667,7.77,9.466666667,10.4,11.03333333,40.58333333,14.09666667,,,,,,,,,,602,605,0
South Africa,ZAF,58558270,47.63011978,12999.12026,92.67870194,,75.7470984,,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,80.56,82.14,83.33,75,6.496666667,15.18333333,4.46,15.80333333,22.21333333,17.01,9.593333333,7.503333333,6.446666667,6.186666667,9.723333333,27.12333333,5.573333333,15.94666667,22.99,5.683333333,34.67666667,63.32,39.61,48.86,11.56,21.27333333,40.86,73.94,12.38666667,1.866666667,0.7,0.243333333,3.643333333,80.98666667,71.1,,-24.66666667,-6.666666667,-20,-45.66666667,-14.33333333,12.33333333,572865,583653,3
Kazakhstan,KAZ,18513930,6.769825721,27443.57117,95.62750722,89.51225143,97.87370168,,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,75.93,72.02,79.86,25,3.06,15.27666667,5.943333333,30.24666667,17.49666667,15.27666667,10.77666667,6.68,4.8,5.733333333,8.403333333,18.69333333,4.15,16.01,29.92333333,6.356666667,43.86,67.12333333,26.89333333,49.74,18.71666667,26.32666667,59.43666667,58.21,13.20666667,8.436666667,4.833333333,1.406666667,6.22,,,,-4.666666667,4,21.33333333,23.33333333,-27,1.333333333,131596,132354,2
Colombia,COL,50339443,44.74870212,15643.73145,97.30010961,73.23342574,89.62535776,16.98648896,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,87.04,85.71,87.5,75,3.363333333,11.14,3.69,9.876666667,16.29333333,14.29333333,10.79666667,4.686666667,5.656666667,4.266666667,9.013333333,23.14,5.183333333,11.24333333,5.753333333,3.02,31.17333333,57.64666667,11.14666667,35.7,4.86,17.84333333,41.36,69.62,6.746666667,1.42,1.22,1.41,12.90333333,120.68,148.6233333,,-44.33333333,-22,-37,-48.33333333,-35.33333333,19.33333333,117110,124494,3
Australia,AUS,25364307,3.24787091,53320.26904,99.9699356,,99.99115238,75.63987157,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,79.17,82.14,83.33,75,1.526666667,12.18666667,3.706666667,18.64,19.01666667,16.44333333,7.036666667,3.05,4.52,1.85,4.983333333,16.66,2.563333333,5.483333333,27.42333333,5.893333333,35.89333333,61.76,43.58666667,43.58,13.73,8.956666667,42.85666667,28.83666667,7.606666667,6.743333333,6.313333333,39.08666667,4.096666667,89.57666667,70.18,40.67333333,-21.66666667,-7.333333333,-17.66666667,-44.66666667,-18.33333333,10.33333333,23993,24407,1
Colombia,COL,50339443,44.74870212,15643.73145,97.30010961,73.23342574,89.62535776,16.98648896,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,87.04,85.71,87.5,75,4.08,11.85666667,3.823333333,10.48666667,17.63666667,14.63,12.23,5.343333333,5.79,5.426666667,10.11666667,25.05,5.793333333,14.52333333,7.596666667,3.843333333,29.98666667,56.29333333,10.29666667,33.52333333,4.066666667,16.39333333,38.72333333,70.19666667,6.596666667,1.21,0.623333333,1.39,13.31333333,95.88666667,127.5866667,,-51.33333333,-25.66666667,-43,-57,-39.66666667,21.66666667,159898,173206,3
Nicaragua,NIC,6545502,53.72704836,5631.201573,81.52476354,51.60051104,74.43473081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16.67,13.1,15.28,0,5.886666667,14.31,5.98,16.21,19.34333333,18.65333333,18.17,8.343333333,7.59,7.233333333,11.8,27.28,8.016666667,29.31,5.41,1.693333333,40.66666667,58.21,19.94333333,43.90666667,17.22,31.87,50.44,64.77333333,14.13333333,2.593333333,2.62,1.183333333,6.89,,,,-21.33333333,-11.66666667,-13.66666667,-26,-17.33333333,8.333333333,3902,4115,2
Australia,AUS,25364307,3.24787091,53320.26904,99.9699356,,99.99115238,75.63987157,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,68.06,69.64,68.75,75,1.623333333,12.94,3.933333333,17.59666667,21.24666667,16.09666667,7.6,3.476666667,4.896666667,2.743333333,4.686666667,17.23333333,3.316666667,5.94,20.63333333,6.513333333,32.29,62.43,45.00666667,47.18333333,14.18333333,8.316666667,44.96333333,6.97,5.876666667,6.113333333,6.336666667,61.98666667,5.956666667,87.81333333,69.63666667,44.23666667,-13.66666667,-1,-5.333333333,-39.66666667,-15,7.333333333,11235,11802,2
Kazakhstan,KAZ,18513930,6.769825721,27443.57117,95.62750722,89.51225143,97.87370168,,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,89.35,77.98,84.72,37.5,1.006666667,5.706666667,2.896666667,18.61333333,9.833333333,8.156666667,4.026666667,3.52,3.36,1.273333333,5.503333333,11.17333333,0,4.853333333,6.856666667,0.613333333,24.73666667,59.93666667,2.906666667,34.57333333,6.356666667,10.36,34.77,56.73666667,12.25333333,4.736666667,1.416666667,2.22,16.03666667,,,,-57.66666667,-39.33333333,-21,-45,-44.66666667,13.66666667,3504,3877,1
Austria,AUT,8877067,107.1279669,59110.56256,100,98.90620097,99.97290961,96.74673828,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,55.56,60.12,55.56,87.5,0.68,9.333333333,3.536666667,28.93,19.60666667,15.72333333,4.563333333,2.833333333,3.87,1.243333333,6.15,17.59,1.33,5.323333333,8.89,1.29,36.49666667,65.18666667,36.56333333,60.66666667,6.413333333,15.64333333,54.25333333,51.56,27.83,9.06,3.37,1.636666667,2.396666667,94.15666667,68.16,,-22.66666667,-8.333333333,2,-34.33333333,-27.33333333,8.333333333,16439,16497,1
Turkey,TUR,83429615,106.9601289,27875.19325,98.87571815,,97.29723396,65.20023833,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,48.15,61.61,57.29,87.5,1.75,11.15666667,5.583333333,21.74,17.16,19.51666667,11.47,5.273333333,6.42,3.173333333,8.186666667,20.75333333,4.916666667,15.44333333,12.15333333,4.176666667,40.62666667,64.30333333,29.91333333,33.21666667,18.69666667,22.02666667,32.75333333,65.07333333,14.91,3.423333333,1.61,0.68,5.773333333,183.0933333,142.9566667,,-16.66666667,6.333333333,51.33333333,-12.66666667,-19,1,261194,263998,2
Sweden,SWE,10285453,24.98149812,55814.51265,100.0000025,99.94000246,99.29552038,93.37938042,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,46.3,44.64,41.67,62.5,3.016666667,15.51,5.663333333,33.01666667,29.69,18.36666667,10.98333333,5.226666667,7.4,4.366666667,8.876666667,22.49333333,4.423333333,19.68666667,1.973333333,0.66,26.22333333,64.39333333,26.72,50.78,7.05,12.21666667,45.11666667,1.616666667,0.613333333,1.52,1.643333333,82.79333333,7.993333333,113.8933333,94.30333333,70.34666667,-14.33333333,-0.666666667,105.3333333,-26.33333333,-18,6,24574,26058,3
Lebanon,LBN,6855713,669.4941349,15327.30896,92.6,47.7,98.47663917,21.76206173,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,68.52,61.31,67.36,25,1.973333333,7.866666667,4.89,21.08,9.123333333,13.92333333,7.37,4.14,5.39,2.83,7.41,19.5,2.543333333,6.32,8.81,3.306666667,44.25333333,72.43666667,34.3,57.26333333,18.03333333,11.67,50.69,28.4,30.92,12.49333333,6.336666667,9.266666667,7.84,,,,-15.33333333,2.333333333,36,-48.66666667,-14,-0.666666667,1796,1855,1
Sri Lanka,LKA,21803000,345.558922,13620.11848,89.41629243,,95.78172636,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,41.67,52.98,53.47,50,2.266666667,6.346666667,2.74,8.85,11.35333333,11.81333333,5.57,3.096666667,2.34,1.746666667,6.226666667,17.04666667,3.82,7.963333333,4.006666667,1.58,47.91,53.83666667,34.09333333,36.54333333,31.04,20.09,33.99333333,61.47666667,23.63666667,2.82,0.836666667,3.70E-17,3.01,,,,-26.66666667,-9.666666667,-11.33333333,-22.66666667,-32.33333333,14.66666667,2834,2839,0
Norway,NOR,5347896,14.54829163,66831.86883,100.0000046,98.34297535,98.0543915,76.31749323,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,37.04,48.21,41.67,87.5,1.056666667,12.01,2.483333333,11.86333333,21.54,16.15666667,9.993333333,4.313333333,6.23,3.493333333,5.32,18.24333333,4.283333333,4.663333333,8.753333333,1.56,27.51333333,74.63666667,45.51666667,65.5,11.73666667,16.58333333,56.9,0.543333333,1,1.553333333,2.903333333,82.28666667,6.64,236.9366667,146.6533333,98.49,0.666666667,13,92.66666667,-15.33333333,-18,0.666666667,8895,8895,0
Slovakia,SVK,5454073,113.2855865,34177.95276,99.78773411,99.78773411,97.93813039,82.51972016,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,73.15,74.4,72.22,87.5,0.446666667,7.98,3.203333333,24.94,16.07333333,8.58,5.13,2.9,2.053333333,0.816666667,6.663333333,15.68,1.746666667,2.4,3.856666667,0.513333333,26.88,74.40666667,15.92333333,54.37,4.566666667,13.35666667,47.16,83.83333333,8.846666667,1.023333333,0.576666667,0.3,2.46,87.29,74.18,50.7,-45.66666667,-5,-9.666666667,-44.66666667,-32.66666667,14,1465,1477,0
Venezuela,VEN,28515829,32.73079191,17527.44779,95.72371132,,93.93501902,23.75856302,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,82.41,72.62,76.39,50,5.153333333,11.29,5.506666667,12.94666667,17.18333333,13.35,9.39,6.136666667,4.923333333,7.95,8.153333333,22,5.86,23.60333333,16.11333333,6.443333333,27.3,57.90333333,6.59,34.79333333,7.326666667,22.58,42.72666667,72.83,7.983333333,1.266666667,0.566666667,0.383333333,10.32666667,,,,-35.66666667,-19,-34,-42.33333333,-21,14.33333333,38957,40338,2
Jordan,JOR,10101694,112.1424983,10316.60909,98.93722265,93.81834359,97.33975414,80.55492485,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,48.15,47.02,48.61,37.5,1.543333333,7.113333333,5.583333333,28.67666667,9.43,22.13,7.9,7.48,6.623333333,3.116666667,10.91333333,22.55333333,3.583333333,4.21,12.16333333,3.746666667,31.25,67.01,44.74,48.61666667,15.63666667,22.87666667,51.77666667,17.87,22.80333333,14.63666667,12.10666667,11.67333333,12.4,,,,-6.666666667,4,16.33333333,-56.66666667,-13,3,1198,1206,0
Russia,RUS,144373535,8.822067953,29181.36322,97.0899112,76.02773435,90.48222462,61.30621915,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,68.06,69.64,70.83,62.5,3.24,14.51333333,4.546666667,35.09,19.8,15.42333333,9.496666667,4.633333333,4.323333333,3.396666667,7.47,18.58666667,4.8,15.93,25.73,7.626666667,44.28666667,74.90333333,32.03666667,55.50666667,20.14666667,34.99333333,61.95,30.31333333,21.85333333,16.35666667,9.38,10.66333333,4.61,176.3166667,176.98,,2.666666667,8.333333333,70.66666667,-3.666666667,-28,-1,892654,902701,2
India,IND,1366417754,454.9380726,7034.217224,92.67464257,,59.54344827,,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,79.63,80.06,80.9,75,3.05,7.28,2.053333333,8.476666667,6.783333333,11.78666667,5.966666667,2.826666667,2.083333333,2.633333333,6.19,11.62333333,2.87,15.78333333,14.42,6.786666667,32.89,47.59333333,11.65333333,22.11,10.29333333,6.306666667,20.42333333,53.50333333,16.56666667,3.41,1.503333333,1.04,10.88333333,77.24666667,68.26333333,,-50.66666667,-10.33333333,-52.66666667,-37,-31.66666667,14,2836925,2975701,3
